sensor_id,09/01/2013,09/02/2013,09/03/2013,09/04/2013,09/05/2013,09/06/2013,09/07/2013,09/08/2013,09/09/2013,09/10/2013,09/11/2013,09/12/2013,09/13/2013,09/14/2013,09/15/2013,09/16/2013,09/17/2013,09/18/2013,09/19/2013,09/20/2013,09/21/2013,09/22/2013,09/23/2013,09/24/2013,09/25/2013,09/26/2013,09/27/2013,09/28/2013,09/29/2013,09/30/2013,
94,97.333333,81.666667,175.333333,180.333333,182.666667,177.000000,137.666667,102.333333,168.333333,171.333333,176.000000,171.000000,nan,nan,nan,nan,nan,177.333333,178.666667,180.333333,145.666667,108.333333,173.000000,165.666667,186.000000,192.333333,183.333333,145.333333,107.000000,nan,
95,83.333333,63.000000,162.000000,166.000000,158.000000,171.000000,113.333333,83.666667,162.000000,168.333333,178.333333,156.333333,nan,nan,nan,nan,nan,177.666667,174.333333,182.000000,123.666667,84.000000,170.000000,172.666667,172.333333,166.333333,184.666667,114.333333,78.333333,nan,
96,3034.333333,2791.666667,5064.666667,5441.000000,5439.000000,5430.333333,4278.666667,3116.666667,5286.000000,5100.000000,5454.333333,5094.666667,6331.000000,4628.666667,3136.000000,5972.333333,4820.333333,4765.333333,5580.333333,5460.333333,4049.666667,3195.666667,5001.666667,4991.666667,5383.333333,5094.000000,5052.333333,3906.666667,3013.333333,5972.333333,
97,170.000000,150.000000,360.000000,370.333333,378.666667,373.333333,252.666667,179.333333,343.666667,354.333333,349.666667,362.000000,nan,nan,nan,nan,359.666667,355.333333,351.666667,347.666667,275.666667,170.666667,357.666667,356.666667,346.666667,406.666667,368.333333,248.333333,168.000000,nan,
98,224.000000,180.333333,482.000000,493.666667,485.666667,466.666667,332.333333,229.666667,437.000000,458.666667,464.666667,437.666667,nan,nan,nan,nan,nan,467.333333,337.666667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
99,1412.333333,1204.333333,2647.333333,2588.333333,2565.000000,2538.333333,1886.333333,1374.666667,2492.666667,2601.000000,2546.000000,2600.000000,3181.333333,2435.666667,1797.000000,3102.333333,3210.333333,3230.666667,2492.000000,2479.000000,1877.666667,1394.333333,2415.333333,2584.000000,2569.666667,2542.000000,2488.666667,1988.666667,1441.000000,2427.000000,
100,2459.333333,2174.000000,3621.000000,3598.666667,3613.666667,3669.000000,3468.666667,2611.666667,3581.333333,3600.000000,3622.333333,3614.666667,3645.666667,3541.666667,2382.333333,3578.333333,3533.000000,3628.000000,3643.333333,3537.666667,3398.333333,2464.333333,3525.666667,3577.000000,3593.000000,3650.333333,3568.333333,3534.333333,2515.333333,3626.000000,
101,175.000000,173.666667,439.000000,451.333333,432.000000,418.000000,298.666667,208.666667,446.333333,439.000000,444.333333,414.666667,390.666667,315.000000,180.666667,437.000000,410.000000,411.666667,428.333333,400.333333,301.000000,192.333333,438.666667,417.000000,412.333333,421.333333,386.333333,288.666667,182.000000,425.333333,
102,144.000000,117.666667,287.333333,293.333333,300.666667,292.666667,205.000000,148.666667,288.666667,284.666667,290.666667,283.333333,284.333333,182.333333,130.333333,298.333333,287.333333,314.333333,296.333333,270.666667,168.000000,149.333333,286.000000,282.666667,289.333333,295.000000,274.333333,192.000000,144.000000,284.666667,
103,160.333333,138.000000,265.333333,266.666667,263.000000,262.666667,236.666667,164.000000,258.333333,266.000000,266.333333,245.666667,274.000000,226.666667,168.000000,250.666667,259.333333,266.666667,264.666667,265.666667,225.666667,176.000000,259.333333,254.000000,270.333333,257.000000,262.333333,240.666667,245.000000,271.000000,
104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
105,165.000000,122.333333,331.666667,326.333333,332.333333,301.666667,238.000000,166.000000,331.333333,318.666667,308.666667,300.333333,318.666667,224.666667,162.000000,319.333333,320.666667,304.000000,304.000000,298.333333,215.666667,165.333333,331.000000,301.666667,317.666667,332.666667,307.666667,217.666667,169.666667,314.666667,
106,119.333333,109.000000,267.333333,280.000000,280.000000,282.333333,179.000000,148.666667,259.666667,271.000000,251.333333,275.333333,270.333333,177.666667,136.666667,280.000000,262.000000,271.666667,286.000000,261.666667,184.000000,137.666667,265.333333,285.333333,288.666667,293.666667,290.000000,179.333333,136.666667,278.333333,
107,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
108,87.666667,74.333333,164.666667,184.666667,175.000000,179.000000,142.333333,90.666667,179.333333,176.333333,179.000000,163.666667,192.333333,135.666667,93.666667,165.000000,171.333333,198.333333,179.333333,176.666667,133.333333,103.666667,176.000000,165.666667,184.000000,196.333333,192.000000,147.666667,106.000000,175.666667,
109,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
110,129.666667,106.000000,254.333333,262.333333,268.333333,245.333333,217.333333,131.666667,252.666667,241.000000,251.666667,253.333333,253.666667,201.333333,137.000000,256.666667,253.666667,253.000000,260.000000,265.666667,197.000000,137.000000,229.000000,250.666667,258.000000,261.000000,256.333333,198.666667,141.333333,266.000000,
111,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
112,278.333333,227.666667,662.333333,630.333333,669.333333,650.666667,437.666667,278.000000,637.333333,622.333333,659.000000,600.333333,644.333333,nan,nan,nan,nan,622.666667,nan,nan,375.333333,264.333333,637.666667,631.000000,636.333333,631.333333,nan,nan,nan,nan,
113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
114,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
115,168.666667,148.666667,413.333333,433.333333,392.666667,426.666667,267.333333,167.333333,424.333333,421.000000,413.666667,412.333333,416.666667,273.666667,156.333333,431.333333,400.333333,404.333333,397.000000,404.666667,282.666667,160.666667,413.000000,418.666667,445.666667,392.000000,399.333333,260.666667,151.000000,402.333333,
116,154.666667,154.333333,507.666667,522.666667,514.666667,489.333333,285.333333,160.333333,500.666667,511.333333,505.000000,501.000000,498.000000,265.000000,149.333333,483.333333,498.333333,526.666667,503.000000,517.666667,276.666667,154.333333,492.666667,507.333333,522.000000,519.666667,496.666667,295.000000,154.333333,499.000000,
117,20.666667,20.333333,37.333333,44.000000,49.333333,35.666667,32.000000,16.666667,36.666667,45.666667,36.000000,41.000000,37.000000,40.000000,19.666667,40.333333,41.000000,40.000000,40.666667,36.666667,29.333333,19.000000,33.666667,38.666667,41.000000,38.666667,38.666667,38.666667,17.333333,33.333333,
118,27.000000,33.333333,63.000000,50.333333,61.666667,59.333333,40.666667,42.000000,56.000000,56.000000,57.000000,57.666667,57.666667,51.666667,26.000000,55.000000,55.333333,61.666667,61.333333,56.333333,58.000000,35.333333,62.333333,63.333333,58.666667,63.666667,57.333333,49.000000,23.000000,59.666667,
119,135.000000,126.000000,295.000000,278.333333,267.333333,295.333333,209.333333,145.333333,279.333333,271.000000,291.000000,305.000000,280.333333,217.000000,125.666667,281.666667,267.333333,287.333333,304.666667,283.666667,200.666667,134.000000,280.333333,281.666667,292.333333,304.333333,273.333333,209.333333,138.666667,282.666667,
120,175.000000,154.000000,398.666667,346.666667,388.333333,375.000000,264.666667,181.333333,378.333333,360.333333,354.666667,352.000000,368.000000,292.333333,176.333333,352.333333,382.000000,360.333333,365.000000,373.666667,280.000000,181.666667,348.000000,355.333333,349.000000,362.666667,364.666667,323.333333,196.333333,340.000000,
121,2172.000000,1828.000000,4227.333333,4248.333333,4544.666667,4273.666667,3382.000000,2039.666667,4248.000000,4299.000000,4324.000000,4330.333333,4464.333333,3390.666667,1925.000000,4241.666667,4194.333333,4371.333333,4409.000000,4475.666667,3143.333333,2122.333333,4259.000000,4270.000000,4287.333333,4394.000000,4462.666667,3645.666667,2100.666667,4322.666667,
122,680.333333,539.666667,1547.000000,1537.666667,1545.333333,1533.333333,1071.000000,712.000000,1541.666667,1596.000000,1555.000000,1619.666667,1519.666667,1066.333333,707.666667,1421.333333,1564.666667,1546.000000,1561.666667,1528.000000,1165.000000,809.333333,1525.333333,1554.000000,1538.666667,1576.666667,1585.333333,1092.333333,720.666667,1448.666667,
123,273.000000,216.333333,599.333333,625.333333,653.000000,617.333333,408.666667,269.000000,622.333333,611.666667,602.000000,575.666667,639.000000,389.333333,268.666667,618.333333,599.000000,627.000000,608.333333,629.666667,407.000000,274.666667,594.666667,607.000000,635.000000,648.333333,655.666667,396.000000,252.666667,627.000000,
124,178.333333,168.000000,400.666667,444.000000,455.333333,471.666667,306.000000,208.666667,451.333333,447.333333,465.333333,441.333333,458.666667,315.666667,199.666667,443.333333,447.000000,254.666667,475.666667,457.666667,307.333333,nan,nan,462.333333,479.333333,466.333333,461.333333,301.000000,188.666667,451.666667,
125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
126,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
127,80.666667,84.000000,222.666667,291.000000,265.333333,274.000000,162.000000,130.000000,249.333333,277.333333,255.000000,264.000000,262.000000,149.000000,103.666667,269.666667,264.333333,257.000000,266.333333,249.666667,121.666667,96.333333,261.666667,270.333333,258.333333,268.000000,248.000000,130.000000,101.000000,249.666667,
128,150.000000,123.333333,344.666667,416.000000,407.666667,432.000000,276.000000,178.666667,400.333333,430.000000,438.666667,400.666667,409.000000,276.666667,174.333333,402.333333,499.000000,402.333333,435.666667,435.666667,250.666667,182.000000,427.666667,425.333333,442.000000,503.000000,417.666667,267.000000,191.000000,390.000000,
129,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
130,148.000000,151.333333,361.666667,449.333333,430.666667,438.333333,302.000000,181.000000,404.000000,411.666667,425.333333,411.333333,419.666667,306.666667,179.666667,398.000000,299.666667,419.333333,426.000000,412.666667,251.000000,172.000000,416.000000,409.000000,425.333333,435.666667,419.000000,250.333333,186.333333,417.666667,
131,191.000000,213.000000,566.000000,612.000000,606.666667,600.666667,329.333333,245.333333,587.000000,618.333333,624.666667,575.333333,571.666667,346.666667,232.666667,587.333333,465.333333,612.666667,589.333333,585.666667,0.333333,226.666667,568.000000,625.666667,597.333333,596.666667,560.666667,516.333333,235.000000,563.000000,
132,167.000000,145.666667,403.333333,388.333333,386.333333,418.333333,289.333333,184.000000,414.333333,421.666667,412.000000,394.333333,410.666667,265.000000,188.666667,404.000000,426.666667,401.333333,389.333333,414.000000,355.666667,183.666667,394.333333,382.333333,394.000000,386.333333,386.333333,290.666667,0.000000,373.333333,
133,nan,nan,nan,nan,nan,nan,nan,nan,634.333333,622.666667,637.000000,587.000000,644.000000,517.000000,384.666667,630.333333,588.666667,630.333333,595.333333,640.666667,548.333333,390.000000,594.333333,617.333333,596.666667,625.333333,606.333333,528.666667,448.666667,602.666667,
134,62.000000,56.333333,213.000000,230.000000,223.666667,228.333333,111.000000,68.666667,219.333333,236.000000,218.666667,212.333333,208.666667,105.000000,66.000000,213.333333,295.666667,211.333333,226.000000,208.333333,192.333333,66.000000,219.000000,155.000000,217.666667,227.333333,210.000000,106.666667,83.000000,215.333333,
135,62.666667,66.666667,182.666667,193.000000,189.000000,202.000000,125.333333,90.000000,195.000000,214.333333,194.333333,177.333333,205.000000,153.333333,69.666667,195.666667,264.666667,197.666667,200.333333,181.333333,120.666667,72.000000,183.000000,212.666667,201.666667,194.333333,195.333333,120.666667,70.333333,198.666667,
136,170.333333,146.666667,464.333333,513.000000,493.666667,492.333333,301.000000,207.666667,446.000000,483.000000,494.000000,475.666667,477.000000,295.333333,192.666667,463.333333,458.333333,459.333333,508.333333,446.000000,269.666667,190.666667,473.666667,485.000000,495.666667,428.666667,496.000000,288.333333,210.333333,506.666667,
137,90.000000,76.333333,250.000000,246.333333,240.666667,254.666667,132.000000,105.000000,245.666667,223.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
138,146.500000,nan,nan,620.666667,497.500000,722.000000,321.333333,250.333333,730.000000,875.666667,678.000000,nan,478.666667,nan,nan,nan,nan,nan,nan,754.000000,376.333333,273.666667,739.666667,673.500000,nan,509.500000,nan,375.000000,253.666667,710.666667,
139,321.000000,256.666667,673.666667,784.666667,793.333333,760.666667,477.333333,324.333333,654.666667,707.666667,743.333333,717.666667,708.333333,510.333333,312.333333,714.666667,794.000000,723.333333,755.000000,698.666667,490.333333,323.000000,684.333333,713.333333,763.333333,736.666667,767.666667,483.333333,314.000000,716.666667,
140,352.000000,318.333333,918.000000,1024.000000,1011.333333,990.000000,571.666667,399.666667,1150.000000,1072.666667,1068.000000,1036.000000,1063.333333,600.000000,382.333333,1027.666667,1044.666667,1064.666667,1063.000000,990.000000,592.333333,390.000000,1032.000000,1090.333333,1077.666667,1075.666667,1046.333333,592.333333,391.000000,1032.333333,
141,443.000000,370.000000,712.000000,841.333333,852.000000,847.333333,629.000000,424.000000,777.666667,831.333333,841.333333,812.000000,820.333333,617.000000,433.666667,811.666667,840.333333,799.000000,830.333333,848.666667,601.333333,436.333333,801.333333,810.000000,816.666667,848.666667,805.000000,615.666667,445.333333,803.000000,
142,449.666667,330.000000,968.000000,1089.333333,1086.000000,1054.666667,691.666667,473.666667,991.666667,1060.666667,1074.333333,1049.666667,1066.000000,719.666667,459.666667,1093.666667,1011.666667,1071.333333,1079.666667,1040.333333,694.333333,456.000000,1069.000000,1072.666667,1074.666667,1075.666667,1029.000000,692.333333,450.333333,1050.000000,
143,221.333333,161.666667,368.333333,447.666667,484.666667,448.333333,315.333333,189.000000,427.666667,454.666667,454.000000,442.666667,442.333333,328.333333,194.000000,454.333333,451.666667,450.333333,466.333333,457.333333,313.666667,218.000000,438.333333,451.000000,449.333333,456.333333,469.333333,327.333333,220.666667,439.666667,
144,1287.666667,1025.000000,1029.666667,880.333333,774.666667,795.666667,707.000000,1489.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
145,249.000000,209.666667,571.000000,646.666667,623.333333,650.333333,429.333333,306.000000,612.666667,622.000000,632.333333,619.000000,639.333333,478.666667,299.000000,632.666667,603.000000,635.333333,634.333333,634.666667,439.000000,305.666667,621.000000,640.666667,642.666667,653.333333,648.666667,442.000000,300.666667,638.666667,
146,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
147,243.000000,210.000000,461.333333,573.333333,565.333333,570.666667,411.333333,250.000000,542.333333,561.333333,574.333333,534.333333,581.000000,406.666667,260.333333,555.333333,587.333333,554.666667,560.666667,569.000000,419.000000,278.000000,556.666667,563.333333,567.666667,564.333333,567.333333,455.000000,250.000000,537.666667,
148,163.666667,151.333333,451.000000,540.333333,547.666667,508.666667,287.666667,nan,508.000000,523.666667,552.000000,502.333333,517.000000,312.666667,188.000000,527.000000,503.333333,526.333333,518.000000,530.666667,315.000000,176.666667,496.000000,528.666667,518.333333,515.333333,512.000000,323.666667,194.666667,509.000000,
149,136.666667,118.666667,260.000000,295.333333,302.333333,281.000000,203.666667,nan,272.000000,296.333333,291.000000,270.000000,291.000000,221.333333,148.000000,284.000000,294.000000,296.333333,296.333333,301.666667,229.666667,147.000000,277.333333,279.666667,296.333333,302.000000,310.666667,221.666667,136.333333,296.000000,
150,65.333333,58.666667,174.666667,200.000000,221.333333,198.000000,100.666667,71.000000,209.666667,204.333333,211.000000,186.333333,207.333333,100.333333,71.666667,198.333333,191.000000,184.000000,199.666667,194.333333,96.000000,57.000000,191.000000,204.000000,212.333333,200.000000,195.000000,105.666667,66.000000,188.666667,
151,184.666667,158.333333,545.333333,633.333333,713.333333,613.333333,326.666667,225.000000,638.666667,669.000000,658.333333,617.000000,649.000000,313.666667,205.000000,633.000000,671.666667,647.666667,637.333333,583.333333,315.666667,203.666667,635.000000,673.333333,672.000000,656.666667,618.666667,337.333333,218.666667,637.666667,
152,nan,nan,nan,nan,nan,nan,nan,nan,160.666667,nan,211.666667,215.333333,206.333333,145.333333,111.666667,208.000000,224.333333,218.666667,228.000000,201.000000,157.000000,nan,nan,213.666667,221.000000,234.000000,nan,163.666667,123.333333,180.000000,
153,160.666667,97.333333,226.666667,747.666667,473.333333,604.333333,248.666667,154.000000,693.666667,407.666667,nan,313.333333,nan,nan,46.666667,416.000000,422.666667,nan,nan,nan,238.000000,193.000000,738.000000,743.000000,nan,739.333333,611.000000,221.333333,nan,nan,
154,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
155,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
